property_id,hud_property_name,inspection_property_id_multiformat,city,state,inspection_id,inspection_score,inspection_date
800039259,Quanta Services,PA00000741,Elko,PA,609473,81,2023-10-12
800791661,1209 Moore Grove,PA00982707,Draper,PA,678680,77,2017-02-02
800447595,New World Realty,PA00151802,Bettendorf,PA,557002,95,2023-03-04
800154912,Procter & Gamble,PA00618366,Lauderdale Lakes,PA,613581,70,2019-01-30
800907017,Afforda,PA00454217,Springboro,PA,668663,46,2017-08-31
800539425,1019 Harlan Park,PA00967540,Corsicana,PA,636476,77,2023-09-07
800138187,623 Conservatory Park,PA00907486,North Ogden,PA,530964,82,2018-07-07
800001624,Crowley Maritime Corporation,PA00092038,Skokie,PA,542891,37,2022-10-08
800317176,Crowley Maritime Corporation,PA00729893,Topeka,PA,582530,65,2015-11-06
800549036,550 Old Mason Cove,PA00611009,Clarksburg,PA,523740,78,2015-02-05
800586546,1282 Boynton Expressway,PA00433764,Edwardsville,PA,611003,72,2017-02-03
800821123,124 Cunningham Spur,PA00437303,Lake in the Hills,PA,634713,44,2019-12-28
800763510,Johnson & Johnson,PA00247056,Yorkville,PA,633153,90,2016-01-20
800710324,1119 Legion Road,PA00059515,Wilkinsburg,PA,549567,63,2020-10-05
800705947,1020 Grand View Loop,PA00402713,Dallas,PA,566558,43,2022-07-25
800068190,Landskip Yard Care,PA00972834,Rome,PA,640160,53,2021-06-04
800166000,Realty Solution,PA00220852,Durant,PA,643894,29,2022-03-26
800248423,Silicon Image,PA00197595,Freeport,PA,605597,48,2021-03-30
800647293,Seattle's Best Coffee,PA00756620,Nacogdoches,PA,555577,45,2022-12-10
800196304,Total Sources,PA00614210,Hastings,PA,505937,71,2023-02-23
800912357,642 Winston Run,PA00742431,Tigard,PA,652883,63,2023-01-03
800236764,Total Quality,PA00155544,Andover,PA,567038,27,2016-12-22
800178198,401 De Wolf Center,PA00241604,Montebello,PA,633779,91,2015-10-13
800301747,146 Santa Fe Drive,PA00637886,Simpsonville,PA,669464,43,2018-05-24
800714800,445 Mercedes Estate,PA00043525,Columbia,PA,624926,40,2018-10-07
800180581,Veramons,PA00721560,Springville,PA,599224,30,2017-01-03
800080969,154 Brookhaven Walk,PA00788184,Lubbock,PA,697996,55,2021-10-11
800499726,Qpass,PA00124571,Spring Hill,PA,502282,35,2020-06-05
800048079,Bountiful Harvest Health Food Store,PA00497058,Rapid City,PA,560747,99,2018-07-03
800072317,1280 Steuart Run,PA00024303,Collierville,PA,657387,55,2019-05-02
800199936,Pfizer,PA00337221,Palo Alto,PA,671162,80,2019-02-26
800978649,428 Armstrong Bypass,PA00788784,Angleton,PA,613446,63,2022-09-26
800671379,372 Pershing Run,PA00715728,Palm Coast,PA,588106,44,2018-12-29
800453444,DaVita,PA00906792,Marquette,PA,584069,95,2020-10-04
800139933,Plan Smart Partner,PA00513946,Ceres,PA,527419,88,2018-07-01
800359666,Wealth Zone Group,PA00301380,Rancho Mirage,PA,632390,59,2019-03-09
800496045,Intelli Wealth Group,PA00622442,Chanhassen,PA,697808,77,2017-04-17
800606130,Butler America,PA00793685,Brandon,PA,658070,39,2023-08-22
800121428,753 Lawton Lake,PA00349090,Kalispell,PA,673629,69,2018-01-27
800356150,Sexsi Senorita,PA00502349,Steubenville,PA,521845,70,2022-10-24
800382907,451 Woodside Stravenue,PA00810324,Revere,PA,502127,46,2018-12-16
800005564,MegaSolutions,PA00019412,Streamwood,PA,584963,29,2018-02-10
800403770,Allergan,PA00163196,Temple Terrace,PA,503523,51,2021-10-06
800214193,Hornbeck Offshore Services,PA00425362,Moraga,PA,507907,30,2016-09-18
800164733,880 Hudson Boulevard,PA00465973,Enterprise,PA,577423,50,2020-07-02
800335132,428 Grafton Place,PA00249395,Shawnee,PA,639805,36,2023-04-02
800933060,619 Normandie Bridge,PA00701003,Vineland,PA,604769,80,2017-11-17
800414132,Adapt,PA00225149,Nacogdoches,PA,610106,26,2022-12-01
800665165,202 Josepha Mall,PA00812794,Twinsburg,PA,574946,47,2018-04-01
800867346,Baker Hughes,PA00438115,Durango,PA,681899,62,2017-11-16
800093459,Gillette,PA00927899,St. Clair Shores,PA,693629,32,2023-07-16
800719959,Millenia Life,PA00159906,Irvine,PA,655933,69,2018-11-09
800230956,1195 Starr King Shore,PA00494405,Oxford,PA,637221,46,2015-06-28
800168713,Royal Caribbean International,PA00136580,Redwood City,PA,594457,46,2020-05-16
800066052,Tanadgusix Corporation,PA00148900,Lathrop,PA,699007,46,2022-07-13
800505721,921 Turner Creek,PA00460872,Orlando,PA,523775,84,2016-11-30
800242728,645 E Viaduct,PA00597099,Rutland,PA,627202,52,2018-06-21
800955850,Growmark,PA00630659,Birmingham,PA,682935,54,2021-09-16
800084286,Bosch Brewing Company,PA00603770,Portage,PA,681107,86,2021-01-13
800986278,Atari,PA00789094,Santa Monica,PA,641878,87,2015-01-04
800640227,Motorola,PA00192666,Kingston,PA,647069,32,2022-10-05
800424038,Matrix Architectural Service,PA00984259,Detroit,PA,549475,57,2016-02-13
800228670,573 Hamlin Circle,PA00292730,Visalia,PA,644861,79,2016-01-04
800227675,Lockheed Martin,PA00777759,Hays,PA,602054,92,2020-07-05
800513638,Amkor Technology,PA00517175,Oklahoma City,PA,657711,46,2018-12-29
800265662,489 Cargo Field,PA00555600,Hazelwood,PA,670391,30,2021-11-03
800412033,H&R Block,PA00380569,Northport,PA,539527,75,2015-07-03
800455965,R. R. Donnelley & Sons,PA00114181,Indian Trail,PA,642547,41,2023-06-03
800227258,Electronic Geek,PA00593417,Idaho Falls,PA,506137,65,2016-10-07
800476037,ConocoPhillips,PA00694852,Hurst,PA,625112,69,2018-01-05
800752173,Aramark,PA00808336,Waterloo,PA,530511,37,2020-11-12
800033151,254 Green Point,PA00783091,Lawrenceville,PA,586430,26,2018-01-03
800009739,1226 Ivy Terrace,PA00816033,Flint,PA,588675,32,2016-02-08
800115849,418 Fairbanks Cove,PA00803607,Port Angeles,PA,543765,52,2020-11-08
800713347,1007 Rawles Trace,PA00152489,Lincoln,PA,582842,58,2021-11-07
800367796,711 Princeton Expressway,PA00230823,West Bend,PA,631967,94,2015-09-14
800156301,Nationwide Insurance,PA00458524,Jersey City,PA,541286,85,2018-03-21
800542098,Shure Incorporated,PA00035513,Goldsboro,PA,699347,84,2016-06-03
800601561,233 Belcher Motorway,PA00726388,Paris,PA,678826,88,2018-04-12
800341515,291 Falmouth Garden,PA00331386,Taylorsville,PA,698356,86,2021-06-15
800984685,Plochman's,PA00811282,Chaska,PA,647554,75,2019-11-17
800536341,Morgan Stanley,PA00870166,Boston,PA,514737,74,2017-08-04
800961479,1343 Allen Drive,PA00451617,Wyandotte,PA,559492,74,2023-01-30
800027532,Vermeer Industries,PA00662522,Ridgecrest,PA,661819,52,2018-06-03
800514988,New Era Tickets,PA00113086,West Haven,PA,513121,59,2021-04-12
800211267,1380 London Highway,PA00980729,Brandon,PA,622233,58,2019-01-16
800791835,528 Howth Trace,PA00265650,Waterloo,PA,580041,94,2023-08-28
800447838,Destiny Realty,PA00590872,Norwich,PA,573295,94,2016-12-31
800360559,Testor Corporation,PA00848052,Fort Wayne,PA,565811,44,2016-12-06
800415603,313 Tiffany Bend,PA00819226,Kingsville,PA,523085,67,2017-01-04
800485155,Full Color,PA00925656,Bethel Park,PA,580564,49,2017-06-26
800166073,Hornbeck Offshore Services,PA00873896,Asheboro,PA,555186,62,2018-03-01
800713895,Quality Merchant Services,PA00094064,Laconia,PA,587098,44,2022-04-16
800275633,286 Cosgrove Lake,PA00486421,Murray,PA,514464,73,2018-03-20
800745152,Ideal Garden Maintenance,PA00970323,Pleasanton,PA,582419,82,2021-11-24
800256061,356 The Embarcadero Hill,PA00912000,Elyria,PA,659997,67,2018-05-31
800847947,Ecolab,PA00302545,Watsonville,PA,550598,94,2016-09-20
800665219,361 Ash Extension,PA00677472,Memphis,PA,541664,27,2020-10-31
800156816,1079 Bonnie Brae Station,PA00051164,Kenosha,PA,555413,51,2017-01-04
800573925,Unisys,PA00402732,Ennis,PA,608122,75,2020-04-30
800105103,346 Priest Rapids,PA00744591,Irvine,PA,528255,89,2020-09-27
800681367,Lexmark,PA00198116,Franklin Park,PA,661841,33,2017-07-20
800363473,Kellogg Company,PA00245860,Watertown,PA,633264,61,2018-03-04
800331164,Whataburger,PA00724815,Poughkeepsie,PA,524306,45,2017-01-15
800692782,945 Del Monte Circle,PA00726231,Inver Grove Heights,PA,666383,71,2020-05-05
800614585,Cole Haan,PA00861726,Harker Heights,PA,695648,30,2022-06-21
800246522,Sur La Table,PA00752737,New Britain,PA,619592,79,2020-01-26
800322263,154 Armory Heights,PA00876046,Lansing,PA,542355,84,2023-09-11
800045090,1305 Roscoe Square,PA00838823,Eagan,PA,531154,42,2020-08-10
800470132,686 Teresita Canyon,PA00225900,Doral,PA,673531,94,2023-02-16
800038619,1074 South Van Ness Trail,PA00380919,Bainbridge Island,PA,636118,91,2017-06-29
800613937,The Network Chef,PA00071477,Mount Pleasant,PA,650161,73,2022-01-20
800921740,1159 Pearl Motorway,PA00203291,Burleson,PA,520067,87,2016-08-16
800346645,Magna Solution,PA00249889,Tyler,PA,669916,32,2023-01-25
800362523,1079 Fella Cove,PA00475963,Caldwell,PA,525278,86,2020-06-09
800397632,Assurant,PA00793837,Greer,PA,551608,49,2023-04-12
800370031,Vizio,PA00527313,St. Louis Park,PA,648831,49,2017-09-14
800415918,242 Broadmoor Walk,PA00245107,West Valley City,PA,655457,77,2016-02-23
800358505,1035 Willie B Kennedy Ranch,PA00332487,South El Monte,PA,644841,89,2020-03-21
800311935,746 Vale Bridge,PA00222133,Hopewell,PA,667673,84,2015-08-27
800768551,425 Juri Lane,PA00368446,Lino Lakes,PA,591717,76,2020-06-22
800026137,The Hertz Corporation,PA00960521,St. Charles,PA,548967,67,2015-05-16
800386869,460 Bancroft Estate,PA00250660,Warner Robins,PA,553676,77,2020-10-21
800666326,745 Flood Field,PA00980743,Whitehall,PA,699135,36,2015-01-31
800043096,Nutri G,PA00229015,Papillion,PA,572617,80,2015-09-03
800271842,Southwest Airlines,PA00162602,Tustin,PA,581161,35,2020-05-22
800843326,Plan Future,PA00912591,Redondo Beach,PA,570059,71,2019-01-29
800581002,749 Erkson Place,PA00741843,Starkville,PA,500330,65,2021-06-04
800784586,1336 Bay View Bayou,PA00698840,Oakdale,PA,525936,77,2015-03-31
800687453,Vulcan Corporation,PA00381727,Shawnee,PA,696544,43,2016-10-14
800827111,744 Merchant Trace,PA00020174,Apple Valley,PA,601993,68,2023-02-14
800300693,663 De Long Garden,PA00536198,Benton,PA,670435,41,2018-01-14
800879490,1183 Fredson Route,PA00095048,Blaine,PA,509852,48,2023-12-24
800357640,1088 Rosie Lee Gardens,PA00174480,Crystal Lake,PA,631233,36,2016-09-11
800602427,59 Stoneyford Terrace,PA00704444,San Fernando,PA,655542,89,2022-08-09
800702442,Magna Architectural Design,PA00355820,Alton,PA,524979,84,2015-03-24
800270726,Electronics Source,PA00161525,Hudson,PA,555149,74,2017-11-28
800142233,Accuquote,PA00225437,Coppell,PA,664579,79,2020-10-31
800671274,Belk,PA00470411,Stafford,PA,613080,53,2021-12-12
800561902,R. R. Donnelley & Sons,PA00202063,Sioux City,PA,519684,43,2021-01-30
800402449,Plan Future,PA00824700,Garfield Heights,PA,512257,60,2016-02-06
800625482,Alliant Techsystems,PA00569489,Edinburg,PA,683558,41,2023-11-21
800742125,980 Font Road,PA00606888,Bradenton,PA,565256,58,2018-10-24
800878101,1021 Leese Center,PA00885241,Oakdale,PA,654363,34,2023-12-04
800472521,1035 Avocet Junction,PA00447750,Crestview,PA,503277,59,2021-08-19
800197773,Alliant Energy,PA00237356,Daphne,PA,643424,85,2020-02-29
800544362,KPMG,PA00577211,Tucson,PA,581614,47,2016-09-12
800188567,Matrix Architectural Service,PA00479915,Charlottesville,PA,548596,60,2018-08-21
800852303,478 Felton Creek,PA00140477,Lima,PA,539962,28,2018-11-28
800125678,International Paper,PA00849469,Marshall,PA,573763,48,2015-11-04
800278814,One-Up Realtors,PA00429047,Stafford,PA,623720,60,2020-09-22
800765644,348 Houston Road,PA00174303,San Diego,PA,607545,36,2021-08-19
800541577,Ejecta,PA00715298,Anaheim,PA,634627,38,2017-01-30
800357808,319 Kansas Parkway,PA00261337,Huntington,PA,507616,95,2022-12-10
800678409,UPS,PA00519231,Wisconsin Rapids,PA,692140,96,2020-11-30
800565086,Taco Tico,PA00397607,Seminole,PA,608953,29,2018-06-18
800424982,Total Yard Management,PA00005035,Richmond,PA,558582,34,2017-04-01
800445554,551 Oak Hills Arcade,PA00264536,Pekin,PA,639405,99,2019-10-21
800639169,934 Vara Bypass,PA00348350,Bristol,PA,686962,78,2023-05-06
800586761,1034 Lone Mountain Path,PA00779398,Midlothian,PA,629464,87,2021-08-05
800341301,Starbucks,PA00537196,Pontiac,PA,658176,91,2018-06-09
800427856,Veramons,PA00954400,Northglenn,PA,559258,44,2020-08-31
800720162,Star Bright Investment Group,PA00221036,Southlake,PA,692914,63,2019-03-01
800295055,Plan Smart,PA00553760,Palm Bay,PA,504038,78,2018-04-29
800222363,Salary.com,PA00934139,Edwardsville,PA,619310,43,2020-03-17
800907966,Hawaiian Airlines,PA00387826,Hempstead,PA,684403,75,2017-10-27
800616781,166 Wanda Estate,PA00945341,Huber Heights,PA,537005,84,2018-12-14
800279512,1350 Nauman Crescent,PA00108455,South Bend,PA,620771,86,2020-07-21
800880756,Strong Life,PA00985926,Alamo,PA,516758,95,2019-08-31
800286206,Adaptec,PA00827556,Central Point,PA,689032,66,2017-05-22
800116325,1363 Tara Road,PA00321462,Calumet City,PA,637068,69,2016-05-08
800636241,United Services Automobile Association,PA00075482,Fremont,PA,602834,38,2021-04-24
800091421,Realty Zone,PA00586769,Ocean Springs,PA,583768,97,2022-08-20
800456823,Myspace,PA00141831,East St. Louis,PA,560443,85,2022-05-01
800762473,PC Power and Cooling,PA00142621,Laconia,PA,696117,26,2018-09-30
800595902,1228 Townsend Manor,PA00709105,Fort Collins,PA,665572,61,2021-06-25
800436256,Bristol-Myers Squibb,PA00009731,Enid,PA,574081,27,2022-11-13
800363551,781 Dolores Spur,PA00874756,Normal,PA,585068,39,2019-03-01
800965603,Asian Solutions,PA00524945,Freeport,PA,523892,34,2018-11-21
800179931,Expeditors International,PA00438163,Brownsburg,PA,550411,44,2018-01-23
800681171,World Financial Group,PA00531500,Nampa,PA,538693,30,2021-08-11
800892782,770 Gabilan Avenue,PA00512511,Highland,PA,559590,31,2015-09-26
800287318,1322 Bird Grove,PA00029891,Tualatin,PA,613010,75,2023-09-20
800569365,729 Northwood Lake,PA00127943,Macon,PA,516387,52,2023-08-27
800042603,Fisher Electronics,PA00465439,Boston,PA,567743,92,2015-01-01
800938816,678 Drumm Highway,PA00922872,Sherman,PA,535890,85,2019-09-02
800570312,Alert Alarm Company,PA00255560,Caldwell,PA,511343,91,2018-05-11
800367004,112 Davidson Row,PA00435517,Cupertino,PA,697453,52,2019-11-08
800017378,457 Seawell Creek,PA00996867,Lauderhill,PA,656558,67,2019-08-22
800674042,Antec,PA00895295,Clearwater,PA,507263,42,2023-01-28
800041678,Kroger,PA00013023,Vancouver,PA,515983,50,2022-05-12
800685580,Western Digital,PA00052118,Covina,PA,556846,84,2022-03-14
800339291,572 Olympic Country Club Pine,PA00554149,Rancho Mirage,PA,582475,51,2016-10-01
800868945,71 Brewster Motorway,PA00269249,Morganton,PA,630865,39,2017-12-09
800059297,1203 Garcia Bend,PA00422368,Mundelein,PA,647735,68,2017-04-22
800784384,Rivera Property Maintenance,PA00184602,West Sacramento,PA,500950,95,2022-01-22
800869234,Pilgrim's Pride,PA00063947,Wayne,PA,512752,73,2016-01-28
800182752,Express Scripts Incorporated,PA00020720,Stamford,PA,585631,37,2015-12-15
800996357,"Aaron's, Inc.",PA00670235,Pelham,PA,605485,66,2021-10-11
800064757,120 Conservatory Access Row,PA00093812,Deltona,PA,606644,88,2016-11-05
800620972,1247 Wiese Place,PA00170325,Delray Beach,PA,592995,84,2023-04-05
800023747,Wahl Clipper,PA00470792,Lorain,PA,596371,33,2021-02-27
800378412,Libera,PA00764315,Riverton,PA,600904,28,2015-05-27
800191731,695 First Point,PA00051394,Temple,PA,502850,78,2015-04-24
800908497,192 Romolo Row,PA00928750,Beverly,PA,673310,40,2015-07-07
800336848,354 Gilbert Rapids,PA00344002,La Puente,PA,503795,51,2016-06-03
800368216,One-Up Realty,PA00175019,Attleboro,PA,519467,58,2022-06-17
800125260,Global Insight,PA00574495,North Augusta,PA,694579,34,2021-10-18
800810343,Cut Rite Lawn Care,PA00596052,Loves Park,PA,575313,66,2020-11-08
800184710,Superior Appraisals,PA00291286,Huber Heights,PA,572572,90,2019-11-29
800371147,Hornbeck Offshore Services,PA00573460,Gary,PA,554754,54,2016-05-05
800130902,1233 Cushman Road,PA00196349,Ashtabula,PA,555557,72,2016-10-14
800241685,Brunswick Corporation,PA00411645,Yucca Valley,PA,569652,32,2017-02-28
800574453,1182 Rosewood Heights,PA00569783,Freeport,PA,682500,52,2022-10-12
800995877,Monsanto Company,PA00120274,Olive Branch,PA,693634,62,2016-04-30
800500532,111 Fanning Ranch,PA00373059,South San Francisco,PA,605465,98,2017-12-01
800090360,Las Vegas Yard Management,PA00153237,Miami Beach,PA,562809,27,2016-06-08
800500898,292 Ina Stravenue,PA00945600,Champlin,PA,544384,70,2016-10-28
800264975,1252 Greenspring Garden,PA00764187,Indio,PA,570983,72,2023-10-21
800211183,Bosch Brewing Company,PA00479528,Walnut,PA,554177,97,2017-08-20
800282155,854 Topaz Stravenue,PA00891066,Matthews,PA,525205,68,2015-10-11
800923694,1095 Kelloch Highway,PA00646231,Centennial,PA,529542,83,2016-12-26
800532127,Lexmark,PA00647425,Murrysville,PA,554840,39,2019-03-28
800892074,548 Radio Mall,PA00153118,Los Banos,PA,564868,91,2018-10-13
800229161,Venus Swimwear,PA00178138,South Jordan,PA,521832,59,2022-02-08
800515738,Success Is Yours,PA00034172,Keller,PA,571348,100,2021-05-02
800205505,Soyo Group,PA00155878,Broomfield,PA,568775,41,2022-08-06
800464575,Future Bright,PA00839330,Cerritos,PA,524763,73,2016-03-22
800222534,Galaxy Man,PA00131002,Sumter,PA,647903,39,2020-09-22
800040212,Comcast,PA00307121,South Euclid,PA,620008,33,2021-10-21
800801108,1098 Reddy Bend,PA00393833,Mooresville,PA,656823,46,2020-06-16
800345300,379 Winding Hill,PA00419571,Santa Fe,PA,593928,87,2022-01-09
800149670,732 Ware Square,PA00776542,Eureka,PA,632135,48,2022-10-17
800447773,311 Burritt Arcade,PA00864664,Goleta,PA,599338,85,2023-05-29
800806918,Apollo Group,PA00278040,Cottonwood Heights,PA,500462,29,2015-02-22
800762270,Strongbod,PA00004963,Los Banos,PA,623392,90,2019-03-26
800396252,Bushmaster Firearms International,PA00003006,Petaluma,PA,543285,60,2016-05-31
800981236,WWW Realty,PA00866282,Kenmore,PA,649152,61,2016-02-22
800125967,41 Commonwealth Manor,PA00760510,League City,PA,548641,80,2020-01-11
800582445,390 El Mirasol Grove,PA00915473,Warwick,PA,676957,89,2023-09-28
800555266,Allen Organ Company,PA00289114,Brownsville,PA,628348,33,2018-08-01
800673409,1326 Converse Lane,PA00330607,Maple Valley,PA,557650,92,2017-11-19
800593754,493 Polaris Run,PA00906257,Danbury,PA,583267,37,2015-12-04
800331234,XPLANE,PA00452027,Clarksville,PA,626067,55,2017-10-30
800134413,Amerigroup,PA00606846,Rolla,PA,596877,32,2016-01-25
800802940,609 North Van Horn Glen,PA00885560,Westerville,PA,566494,32,2020-01-31
800854550,Hewlett-Packard,PA00869855,Burton,PA,504317,40,2019-09-08
800868184,88 Harry Pine,PA00722475,Syracuse,PA,518119,50,2022-07-15
800029047,377 Evelyn Creek,PA00506074,Helena,PA,580572,55,2018-06-29
800740613,Strategy Planner,PA00063269,Northbrook,PA,688168,33,2022-03-06
800821888,The Flying Hippo,PA00862436,Charlotte,PA,599265,82,2017-08-01
800974584,R. R. Donnelley & Sons,PA00634898,Carpentersville,PA,556517,91,2021-10-14
800714177,Dow Chemical Company,PA00365709,San Angelo,PA,550623,42,2015-07-31
800783740,Dow Jones & Company,PA00071104,Del Rio,PA,579475,82,2018-04-17
800256886,Coventry Health Care,PA00205505,Palm Springs,PA,585865,53,2021-09-22
800013171,225 Ralston Expressway,PA00975571,Tinton Falls,PA,646245,59,2021-07-04
800446731,American Reprographics Company,PA00409743,Eagle Pass,PA,603550,73,2023-07-29
800364039,1363 Moultrie Drive,PA00966870,Norwood,PA,518742,95,2015-02-23
800978339,593 Eldridge Stravenue,PA00614491,Junction City,PA,515197,86,2018-05-13
800054651,677 Carr Lake,PA00607828,Granite City,PA,621374,61,2017-04-18
800606093,Becton Dickinson,PA00231269,Battle Creek,PA,615161,58,2023-08-14
800097376,864 Duboce Square,PA00308752,Cliffside Park,PA,566743,91,2021-05-24
800572003,955 Carnelian Crossing,PA00373037,Oak Lawn,PA,673390,69,2019-03-14
800072879,833 Fargo Viaduct,PA00686126,Gallatin,PA,573499,42,2020-09-28
800049397,1027 Torrens Walk,PA00667257,Spanish Fork,PA,642951,64,2019-08-19
800828584,921 Everglade Expressway,PA00452725,Redlands,PA,689324,41,2018-03-09
800694426,349 Hastings Spur,PA00592544,Vineland,PA,697447,46,2020-04-23
800474748,635 Moultrie Hills,PA00857041,Huntley,PA,673385,96,2017-11-12
800631862,Smith and Company,PA00753935,Marshall,PA,684496,34,2019-04-22
800740072,500 Sotelo Spur,PA00762412,Topeka,PA,586215,47,2020-12-18
800782946,441 Letterman Walk,PA00597265,Kokomo,PA,598463,63,2016-11-01
800640014,Conseco,PA00238640,Cottage Grove,PA,629544,41,2019-04-13
800808417,The Hertz Corporation,PA00883928,Tualatin,PA,622839,72,2017-03-27
